,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
256162,157564.0,-1.32752582235317,1.91157250816098,-1.82961181232584,-0.737918249014158,0.0162880790586201,-0.374156430923133,-0.2898797124381,1.35661389266828,-0.170446501556719,-0.132087408401685,-0.443789995203773,0.192672520163819,-1.07627467115826,1.63518896624663,-0.0996901191429417,0.348752898217247,-0.417001279627121,1.14055399305164,0.51411934486225,-0.120307452172487,0.424842288516986,1.0970393133317,0.0099683333781701,0.0833765251262995,-0.586584241437578,-0.213382052746115,0.327548255443161,0.242724396602743,1.79,0
251924,155567.0,1.93772088905624,-0.145271489545971,-0.662503546767996,1.19918483719343,0.310306768540837,0.849004811850211,-0.349547107724462,0.21435174130173,0.791644994078023,0.114119215140816,0.023921375646121,1.73983768605096,0.873415454135485,-0.325256795833517,-1.89232031768822,-0.121674210998498,-0.560831760802205,-0.359127620598964,0.67770512107437,-0.170559146371082,-0.502829352266803,-1.16336545787646,0.375601615148201,-0.0262082757550746,-0.22417642498547,-1.11727007733219,0.0549850998970027,-0.0380711668026018,8.3,0
154644,102359.0,-0.657438230031353,0.94471786604195,2.1793643574194,1.0684429389279,0.388419274096142,0.800593598217094,0.688809247064379,0.0460779287405173,1.2761439903114,-0.505187487674458,1.09397452519145,-2.02463766515599,0.914292635516687,1.16124519994696,-2.10545112145711,-0.767723252470573,0.707800376939519,0.224369627237855,1.46076710230167,0.219434592911358,-0.720122289033023,-1.4013252865778,-0.172945016433558,-0.540827413927664,0.34067049581026,-0.844006435554773,0.154169275715618,-0.0997031215277265,35.98,0
281190,169994.0,-2.85319461659723,2.59085517834913,-0.858243887513707,-1.86727862672713,1.56867310825805,1.19038784465995,-1.14036990920906,-8.54997162986571,0.882133003004657,0.340174290143795,0.754681828057136,0.906471324953361,-0.299264994350368,-1.27745009881587,-1.69790481874884,0.753250626515726,-0.102549474648411,0.22764998776802,-1.07156884621376,-1.8330028760219,7.27306367001984,-3.13439796296667,0.942051175238673,-0.0142600169512962,-0.724561334047632,-0.195707974920844,-0.252618261202821,-0.323758055252335,1.98,0
143165,85166.0,-2.8794533575694,1.77528199981576,-0.532712914898187,0.0615440695649147,-0.766318478499687,-0.0227097951358918,-0.961520556302811,1.911477313296,-0.908502787395657,-0.674005927739296,1.43140670968098,1.48160269697767,0.37622654424911,0.870649412980219,0.627328502052677,0.473706020985496,0.936153037856225,-0.453016578202887,-0.517676504784867,-0.530769316636718,-0.0593989280075166,-0.376305472320377,0.503260221310033,-0.333643378963177,-0.149541643709282,0.107123198277139,-0.396867556963299,-0.201011916441807,17.99,0
237511,149271.0,-1.35669264228103,0.166736312351015,0.966543921478986,0.129612467988457,0.3240784370825,0.468989261166673,-0.289226594249702,0.583263693400171,-1.68212690040004,0.2364270948488,-1.80155934719592,-0.0028838676147719,1.53160286780144,-0.0380637968588162,0.547701442639716,-1.58912063667005,-0.0133976457197387,1.71701827072607,0.0253914208888707,0.0623276117871097,-0.265835747659626,-0.495771597116479,-0.240217740853082,-0.0065733009725268,0.713870402920733,-0.346387171142815,0.245247984439638,-0.0153021921807731,55.5,0
31672,36462.0,-0.197424747198253,-0.19176142095559,2.14308134688337,-1.13890584255422,-1.08171052327961,0.278891952313037,-0.522456906077405,0.277868835008563,-0.837917683009355,0.210351898506734,0.365452254422264,0.433806100455974,0.315321825797454,-0.549880420747105,-0.793210216130383,-1.10113510455381,-0.199501077496656,1.72221692313325,-0.0476943974866062,-0.3714477090713,-0.370427596911128,-0.499666791889564,-0.0168520052849133,0.0365025580123968,-0.409194616050592,0.922116290384983,0.0113472279182739,0.0145242295027689,19.95,0
215057,139918.0,-1.3467270524505,2.12388966832932,-1.06086654776282,-0.898160694908371,0.829008375327434,0.628227389725375,-0.655121672805212,-4.82397390007892,0.0839887274067402,0.291900648734139,-0.0701235597901804,1.07901569535234,0.715264857219014,0.573429054810619,-0.357276216394899,0.0454909131845209,-0.755079936254333,0.980202759452378,0.610693756857698,-0.899045908515334,4.94924167965795,-0.23683558172955,0.411366257926828,-1.06425567110684,-0.542974781783959,-0.14177123127973,0.713216747509476,0.353031690711124,0.89,0
106871,70167.0,-0.659729567412387,0.31920651217369,1.49024584368565,-0.726297607997998,-0.910161740468987,-0.286936684328552,-0.117024178480198,0.163491173675786,-1.03439205114856,0.30163133509293,-1.39379914490032,-0.588530190534121,-0.272354532901662,-0.174535416296029,0.024462841066224,-1.8827718180078,0.580740648949163,0.934253434839005,0.665953121164467,-0.419092227918958,-0.615490935726665,-1.1698059551172,0.0065522571773973,0.0372068349554719,-0.337274217740065,0.908867902259807,-0.35762206232118,-0.202283908637824,20.69,0
69228,53328.0,0.947527693463613,-0.889359131764151,0.957640352356714,0.372808881665438,-1.45319943277525,-0.36682407231897,-0.565053445145189,0.0974868136183115,1.39842448409589,-0.475020779435799,-1.03144609721123,-0.152916940523582,-1.37797629476924,-0.250737282480787,-0.134168045085182,-0.0362120993898863,0.225599572499912,-0.440693097207753,0.433347609499413,0.111795639184326,-0.167505324622117,-0.598378863092892,-0.0237018717521588,0.436089390327874,0.0404073566943465,0.932549917180924,-0.0684909810767435,0.0351375111867031,144.8,0
7430,10051.0,1.29744576724523,-0.0433785640686459,0.404374289467727,-0.158379615315189,-0.326903162369153,-0.204238915664858,-0.468223581780414,-0.0061982227738868,1.58923182042593,-0.392213886021548,1.5549653224794,-2.2604778129356,1.08947284065187,1.85942207791856,-0.0451114314624024,0.848689465463006,-0.139921583734968,0.709935442514052,0.430392403961939,-0.115030691846948,-0.294444546056873,-0.659579035696913,0.0010630574468803,-0.528241092046875,0.148622194979642,0.902487021474647,-0.107462007873647,-0.0169224484049364,4.0,0
39179,39727.0,-4.5842141631941,-2.46139515181331,0.422793189278116,0.18450407153199,1.91250295315183,-2.71116999251102,-1.54734455222158,0.787240309470934,-0.613245211963859,-0.683128971422536,1.03726763254077,1.64815072558164,0.568991154981926,0.826628364841693,-1.0006639877053,0.326851377512728,0.0212021929299434,-0.293607966375319,0.0959632257566819,-0.284568785255737,0.0152839180763287,-0.284062580625633,-1.62332542982341,0.803496657319905,0.274821848494697,0.974169626057729,0.500949163259905,-1.09163963298896,17.0,0
28023,34814.0,1.22048701638796,-0.512165707710141,0.53753872535569,0.307312975570478,-0.738620874711374,0.249982563974565,-0.692479909615207,0.0877293048861556,-1.03412965420055,0.976747461452762,0.34230041811366,0.456522349404563,0.790929477014856,0.0578968806839994,0.39892510492682,-0.618527397915727,-0.924836806496248,2.27539072821966,-0.804535337677182,-0.363661851462266,-0.211616782019932,-0.234812915259617,-0.150643592814849,-0.530695558500213,0.459529622331519,-0.271872635580876,0.0567283694547908,0.0288739908231562,61.0,0
228580,145573.0,1.8487387774637,-0.269409623281538,-0.743839843973027,1.38922705113779,-0.294750916560276,-0.557708325424125,-0.0682533446813126,-0.130283090978739,0.78071463573587,0.183227302029854,-1.13149449301608,0.075913814566489,-0.399034928143111,0.231932302624313,0.320793990667546,0.0777101070460851,-0.520961859567532,-0.0692214557593064,-0.497663731835003,-0.157101830030611,0.0753842477575774,0.229029775479913,0.096117321007538,-0.204145699994259,-0.0357517818740422,-0.649254059866856,0.022661960574149,-0.0289492627736722,74.9,0
219907,141931.0,-0.835723120085073,0.51507934835562,-0.223932387911713,-0.174853562624774,2.41242260165369,0.703585038946577,0.930931407672268,0.274447475912207,-0.632215231962845,-0.385788564740627,0.352422281873847,0.278745748234056,-1.164129536961,0.79218145853402,-0.967000148219934,-1.07062290308623,-0.0013408031968982,-0.999555234424438,-1.07429038853717,-0.389937615327295,0.23790649021346,0.787086349386516,-0.358038234910799,-1.64278670621478,0.0451590587815913,-0.502963184828604,0.0503463693551759,0.171915856862784,1.0,0
115361,73845.0,1.44198902343685,-0.941192190240236,0.230600804181384,-1.17080140329486,-1.2350902428496,-0.735026410115596,-0.670828467027894,-0.252912113651244,-1.98692649514537,1.3105489626359,-0.0410172753772529,-0.0706155339999569,1.20591215562083,-0.497484977582425,-0.26236611725199,-1.41197477012645,1.21882595425009,-0.993011841238297,-0.439194135044976,-0.308881534517415,-0.142296588159214,0.162947026464191,-0.0371684824837508,0.448971568479682,0.589971602367785,-0.0592397073249718,0.0371685435871545,0.0133773351430925,26.0,0
155003,104006.0,2.23653152128201,-0.662889545542535,-1.85425824757271,-1.10213589999739,0.24335482828174,-0.412370334308628,-0.330072068984737,-0.297369546240998,0.491485084101527,0.664346224110673,0.829102930402278,-3.05043532139794,1.47758796496191,1.80761980446408,-1.04974005416227,1.4409474903299,0.216257400499903,-0.499597435730419,1.26328654321311,-0.0056699160285766,-0.127684949840296,-0.279803183780213,0.027470442351682,-1.45956426475057,0.0377603205484469,-0.289140674662025,-0.0884296064761625,-0.0889144792462748,39.9,0
84863,60495.0,-0.674380741078623,0.831241275878176,1.93227080007194,0.367796768732863,0.223200836529411,-0.101855640524643,0.863939283271655,-0.10512157784351,-0.881344205601643,0.107772029173581,1.82189881919602,0.143861575373593,-1.04095898690844,0.562826055338376,1.02180376555217,-0.477879704596629,0.118238477474397,-0.512326796245963,1.13048589944746,0.068660599840871,-0.400078346896225,-1.13572354243613,-0.0014297763298762,0.166495655120683,-0.32046087761726,0.0148090232154078,-0.23729095441742,-0.177328264169513,35.85,0
147318,88389.0,2.06256465300189,-0.113800312255569,-1.07906987892629,0.426818207976473,-0.229405431683488,-1.24121665746299,0.121577002191013,-0.283253521750122,0.67995808293897,0.100613207746825,-0.88964623228307,-0.046501348752039,-0.855279289386214,0.458389062081293,0.139934344239305,-0.0648617785902098,-0.232415432788744,-0.760129372296675,0.149218311915294,-0.285130677852012,-0.29971944138635,-0.772174932416073,0.353041343265542,0.021145176792245,-0.330326371385632,0.198543551712851,-0.0765679942228843,-0.0619574687154276,0.99,0
200803,133583.0,-0.253509754967985,1.09362132678207,-0.509273515205527,-0.78359407494696,0.637632783899009,-0.551618111308733,0.724481866620667,0.239567571293151,-0.261422644622988,-0.666897891537265,-1.87392622760087,0.358968895302303,1.0211066320243,0.215974602120631,-0.448746631947797,0.298878017680812,-0.662489410618831,-0.458987345804109,0.294284633504832,-0.0304870529910383,-0.26818757552226,-0.713455296715006,0.020861619675085,-0.992164106699682,-0.294739397246599,0.202057856492924,0.120758129209505,0.0246939394446206,17.97,0
243194,151837.0,0.177806696246303,0.873805321357391,-0.81990478941715,-0.877707987561198,1.32704796005424,0.0175136518202638,0.760583587792221,0.174247108412292,-0.0389127963239355,-0.624223173612691,-0.0971396123004551,-0.459758126115987,-1.23445731003111,-0.615659150271434,-0.722497018158799,0.876692837696163,-0.165846330595175,0.762181538634092,0.440279857865376,-0.0277208359566609,-0.371100512077498,-1.01157681844193,-0.0267370352795426,-0.489932270320895,-0.365691429349465,0.160146730133526,0.209243953507642,0.0611690551417965,1.78,0
142813,84954.0,-1.50394434902844,2.34645261711616,-0.85550884885177,-0.0762601015195256,1.15901571268861,0.355124565027052,1.11673560826102,-0.281398060191665,1.17792434537379,3.32609433394089,0.561258458100661,0.195262658574463,0.0610581692384689,-0.376827701434405,0.495487889966651,-0.616072626418498,-0.888041267101319,0.169277557390994,0.583708374226913,1.24198435553395,-0.19183992623691,0.470068241773266,-0.0977677736387069,-1.33452101747636,-0.286579810873129,-0.354089095212409,0.826244830516322,0.235161850019747,0.89,0
70524,53907.0,1.21186989452709,-0.0332019897325758,0.287030152446502,0.68845713070308,-0.670449387225469,-1.05624060204565,-0.0364191522456499,-0.116836680832362,0.393243038447498,0.0180261000166282,-0.690932656714299,-0.924814333025931,-1.97391809196579,0.693921113696848,1.22262665359808,0.290233044940523,-0.266677334742343,0.0182645139128851,-0.2456223399433,-0.181100715008354,0.0353491220219656,-0.0150292249055661,-0.0761599381737012,0.374592969394802,0.440807586615974,0.433170521734055,-0.0542398449352417,0.0113029354261249,31.31,0
151302,95298.0,-2.12044378398177,-1.70609354231319,2.86191364043517,-0.0710509376909861,0.594233143126728,0.952400686202479,-1.56130888072094,0.882949517182374,2.91522374307593,-1.28642873996937,-0.0074296853370269,-2.38400372556058,0.114998079747643,0.462314217151623,-2.91735400909047,0.205087089931158,0.458026822303976,1.27912505488362,0.483581542918687,0.614779699743696,0.0498135039216433,0.184731974121507,0.0619965644908178,0.16976701605611,0.571936794919661,0.822284953519933,0.175155671441666,0.14500826283113,110.7,0
172078,120945.0,-0.0056732696793166,0.719588760369337,0.325564978535047,-0.6659427311056,0.297657357740646,-0.88799265583636,0.816184305149457,0.0119226728277584,-0.101834332392721,-0.201301443288207,0.620650258715804,0.125245346116927,-1.46713087132918,0.588342006580129,-0.959600548149147,0.140429904950465,-0.546763343389072,-0.114821894453928,0.179885764620567,-0.119809729547542,-0.218785065821375,-0.554420646846744,0.0842096777820167,0.032929277506956,-0.578558613532788,0.119674568150157,0.234638388086835,0.0851999239875166,2.69,0
27012,34349.0,-0.274570714610594,0.784373947513542,1.23848660465466,-0.574296032235494,0.028155320558437,-0.983728857178206,0.88696338792648,-0.102075647344159,-0.896584217372885,-0.405228427985225,1.57122034190569,0.698377879016422,-0.199784472110603,0.528024911350777,-0.0710100557136919,0.168384200065108,-0.363818015331536,-0.406171117201346,0.63040690840132,0.0141712965214529,-0.298342395875596,-1.02026171761057,0.118444829140235,0.545871110317974,-0.387769637973964,0.551736127091999,-0.0847101372530353,0.0021475429804828,19.98,0
29267,35385.0,-0.79605032823129,0.169376610371403,1.36679802534049,-1.28695390494827,0.586486274950216,-0.142604713931878,0.332533000506779,0.212619414224332,-0.288319349846842,-0.666026491676505,-0.0058859385311342,-0.289549042846331,-0.817557616756508,0.323130613491209,0.064426707489148,1.17899461702546,-1.24904557198917,0.696384790060411,0.152732569943786,0.0654336023448606,-0.0364458372945074,-0.417834912383648,-0.123368766662622,-0.821815002948864,-0.128157905203439,0.776285566303883,-0.03715819538393,0.0803812153762872,38.15,0
112405,72637.0,-0.539268159751203,1.12339832456178,0.590633453422551,0.838386703374354,-0.216815117924114,0.0703868325201326,0.388004107478936,0.465089074435325,-0.927779043576522,-0.172565640197448,1.31394969513316,0.910245833775705,0.151030124493726,0.779326432011182,0.532419284706676,-0.240986888834257,-0.0380671853465774,0.147504428189301,0.274950678823149,-0.172403339155993,0.26324678588648,0.663756808023929,0.0259475723948355,0.0328108081930866,-0.22859950618627,-0.326376267512561,-0.137258428246937,-0.0519071702537132,59.0,0
113051,72906.0,1.12973321348858,0.0187321244582528,0.669603655014032,1.35454829807719,-0.644702653747102,-0.560214465408035,-0.060271805281836,-0.0416569705988978,0.613112191384928,-0.161641608108428,-0.846079766516033,0.0966177151640548,-0.858797141723881,0.103210232073984,-0.066148467844172,-0.228754820617384,-0.0269722466387689,-0.4447768415812,0.0442779716565324,-0.138095268950303,-0.258773791813974,-0.679555379093823,0.0219902704845528,0.343130782975399,0.457112032000661,-0.545494527856611,0.0287540694832833,0.0320251777218833,39.95,0
20156,30827.0,-0.804353137789895,1.50040902523234,0.791257168873572,0.742036900455245,-0.0177895060502858,-0.590039432441926,0.776264116964684,0.36649429330033,-1.29425633763956,-0.169693948287966,1.21273656741517,0.971691839188803,0.265273131586696,0.916172999638522,0.0984646979207675,-0.136060818997323,-0.18406092112825,0.0850309442558936,0.974506207042874,0.130793278474021,-0.174289674579892,-0.610405232052534,0.10627692300268,0.289927398531758,-0.193394267020027,-0.662191509244137,0.238309624294573,0.135323709538601,39.95,0
101907,67977.0,-1.81531536085844,-0.321283541748346,1.76731479556175,1.19350016630027,-2.1175979887348,1.39730443918644,1.22394547506036,0.72183440178456,-0.66733803456875,-1.05603998000967,1.16658776501235,0.713203314095791,-0.213186248602846,0.359567962553854,0.412086791256795,-0.0292541491251702,0.147821063792175,0.578300474456152,0.261588363216215,0.954240432512079,0.466087710020913,0.468139088077798,0.951861409648747,0.157968779403542,0.299612533711713,-0.278628975687488,-0.154404815056668,0.0534252819263014,489.74,0
282236,170753.0,0.0756616192951878,0.833429944707226,-0.379579868997074,-0.615231927592353,0.759819595608853,-0.532741359533416,0.757159200087066,0.156013104360092,-0.0425404774530836,-0.625586643392956,0.854935202834393,-0.344023725081427,-1.93238487524505,-0.442908726328465,-0.700080181880579,0.521140681048981,0.320038595221703,0.377724257671665,-0.0460136818523055,-0.0849139139033525,-0.293779045622396,-0.826571221115402,0.140340861393452,0.55039872410228,-0.541892198174718,0.0982738423653658,0.207900581158538,0.0713450226298491,8.99,0
72586,54767.0,1.31514017416662,0.104264624621939,-0.421341846304753,0.0960818100883201,0.166341936937086,-0.663884887402091,0.309428140782298,-0.263986067075797,0.0651840375823569,-0.118665514641554,-1.17764061372653,-0.130361678520215,0.194597099173529,0.353933769157231,0.932104505169502,0.272088756580384,-0.605707440337312,-0.198795782991778,0.391725314618542,-0.0081583763704254,-0.116170919195668,-0.358113785670901,-0.199443358508606,-0.558332299330032,0.645570209947661,0.659638283055462,-0.076255503563751,-0.0032840937605494,32.67,0
262709,160614.0,1.40862344770993,-0.836368351023183,-2.06684426727865,0.807787126079971,-0.156258926386526,-1.40421324802675,0.73831572678789,-0.499365379959036,0.510203842217782,-0.636009093168795,-0.290549803673821,0.223884825867714,0.324243796014575,-0.705779346118012,0.909732578555921,0.231486372405632,0.39438914589931,0.532378564997978,-0.544906759574302,0.49379266801632,0.402582281990769,0.588094563471129,-0.318308231199635,0.007187588539871,0.138004157994023,-0.140700972001801,-0.0639841510989036,0.0279785947245845,339.0,0
108805,71080.0,1.15255916469871,-0.230834007531301,1.36133457351275,0.954366554190531,-1.34582268466564,-0.520671250733832,-0.680548691661554,0.10610525727876,1.05808922163904,-0.21264612981544,-0.608300458453541,0.0232922600031719,-1.002249614138,-0.189658693826156,0.284015698877049,0.113735286714059,0.0015805899460226,-0.221243953585802,-0.158068499320301,-0.169792185691283,-0.079991604273187,-0.0913686926937506,0.0810018914387358,0.720539702390123,0.176070533846814,0.299793241057504,0.0104511202062266,0.0288446949025828,11.5,0
146846,87918.0,2.10836109405776,-0.0709359667851005,-2.51378829139526,-0.284893218033538,0.941239171412431,-0.744757509014071,0.598231402794328,-0.285538685272213,0.130708884832646,0.206484453460936,0.310730686859308,0.140885613890436,-1.095494646979,1.17112078672705,-0.121787469621929,-0.185266002476923,-0.696991643354664,0.320960375340838,0.646850260948257,-0.212373655949059,0.151271001655603,0.421747077131235,-0.100900554647816,0.121489568267051,0.470402664993641,0.227739057551582,-0.105907826152217,-0.0874135157328402,22.07,0
109643,71471.0,-0.375763442671311,0.064494914778936,1.17175135644554,-1.92182378658793,0.298656463794936,-0.778100430031297,0.793177617279767,-0.370675372362066,-1.77715169500602,0.365333017230907,0.870307547851136,0.54241819909714,0.973483173604183,-0.104953428731852,-0.806434555260675,-1.08968479154587,-0.789655239917657,1.27895946220773,-0.957840522801071,-0.301430517728486,-0.320503481985966,-0.407706879256955,-0.103219453325123,0.0493627871075995,-0.294381136932391,0.755659739294977,-0.149229977372648,-0.111891662719958,27.85,0
130653,79402.0,1.12902795629486,0.0353405816635578,0.0963980450818649,0.465031818579154,-0.206631364014718,-0.52822854427197,0.126208465304728,-0.0072686137804319,-0.259177949584841,0.0995402696615384,1.67694485017279,0.649491424209842,-0.825489023542072,0.797319269033045,0.420267795284684,-0.110893332094273,-0.129997221767247,-0.435840887257244,-0.228922894725556,-0.118601952784264,0.0406417429066714,0.0439273869205156,-0.030471857506645,0.247439477824172,0.380667080008492,0.472167450484763,-0.0573903212804507,-0.0035583039139271,34.51,0
81591,59004.0,1.04241984118045,-1.21509145754216,0.344906948845785,-0.761251705668487,-1.14741320280442,0.016363555760592,-0.791016037587798,0.220149377581295,-0.642221874763736,0.720886399971079,1.08983828122892,-0.938457032180954,-1.78496884430293,0.409625933879402,0.719760878158945,1.42845402731571,0.196930129479924,-0.999180778961455,0.542694329272524,0.243039434140843,0.117191248734979,-0.210933292204242,-0.0320385009885779,-0.370361695760709,0.0606426812422993,-0.38784408402295,-0.0115289783525788,0.0294086585408466,160.0,0
191676,129365.0,1.94845153162919,-0.118835717591104,-2.21512966863571,0.0846226037597789,1.45915339775071,0.882698997114079,0.314408562677459,0.141746370376519,0.147608393181501,-0.0241495879275737,0.0507002156397882,0.53144532043439,-0.257895047288046,0.703784937196729,0.804134144647905,-1.87381886051692,1.07935973994952,-2.66529587138002,-1.39376634654313,-0.357875224108827,0.207920828042772,0.923349833472749,0.128520459895186,-0.533593173707366,0.0862509509917422,0.809101733643916,-0.0468606683757399,-0.0935765555046141,0.76,0
162141,114860.0,-0.406164415797811,0.934028544473683,0.340844234539336,-1.00907874157195,0.709964293424011,-1.17791523139504,1.1368438015929,-0.254472109380246,-0.0271161714712352,-0.499105524553953,-0.935718547824807,0.337552490181548,0.278774008196074,0.0295333521869761,-0.784538064872928,-0.0178942389437183,-0.597689035028941,-0.920791216301412,-0.670461702600239,-0.12304753778637,-0.180344791451958,-0.37052377375806,0.0723383523352739,-0.0098485932641493,-0.877367267930709,-0.025954288801345,0.262637761015412,0.262565544171154,2.58,0
